address,buurt,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Dolomieten 00007,Lunetten-Zuid,1977,0,116,171000.0,158000,176000.0,209000.0,249000,270000.0,314000.0,327000,356000,366000
Eifel 00007,Lunetten-Zuid,1979,142,133,224000.0,224000,264000.0,300000.0,333000,366000.0,396000.0,449000,516000,506000
Etna 00007,Lunetten-Zuid,1984,160,96,192000.0,192000,228000.0,260000.0,292000,320000.0,356000.0,457000,503000,511000
Filipijnen 00007,Lunetten-Zuid,1985,217,79,217000.0,217000,260000.0,299000.0,284000,288000.0,297000.0,340000,398000,390000
Galápagos 00007,Lunetten-Zuid,1985,116,94,193000.0,196000,209000.0,259000.0,281000,299000.0,332000.0,354000,414000,413000
Graafschap 00007,Lunetten-Zuid,1981,124,99,209000.0,209000,268000.0,285000.0,291000,333000.0,359000.0,372000,448000,413000
Himalaya 00007,Lunetten-Zuid,1984,0,53,101000.0,100000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Jungfrau 00007,Lunetten-Zuid,1984,156,95,200000.0,200000,247000.0,291000.0,306000,298000.0,336000.0,364000,428000,426000
Jura 00007,Lunetten-Zuid,1979,180,136,260000.0,261000,282000.0,319000.0,353000,386000.0,417000.0,471000,561000,554000
Lofoten 00007,Lunetten-Zuid,1978,164,133,246000.0,246000,280000.0,343000.0,334000,367000.0,408000.0,463000,540000,530000
Lombardije 00007,Lunetten-Zuid,1984,138,84,161000.0,161000,234000.0,247000.0,284000,272000.0,298000.0,330000,387000,380000
Lotharingen 00007,Lunetten-Zuid,1983,0,110,175000.0,173000,169000.0,191000.0,218000,257000.0,280000.0,302000,382000,390000
Maskarenen 00007,Lunetten-Zuid,1985,189,96,238000.0,240000,257000.0,312000.0,337000,342000.0,378000.0,403000,442000,446000
Matterhorn 00007,Lunetten-Zuid,1984,176,95,164000.0,164000,235000.0,250000.0,279000,304000.0,333000.0,383000,434000,448000
Orkaden 00007,Lunetten-Zuid,1978,0,101,158000.0,157000,171000.0,203000.0,241000,262000.0,304000.0,317000,350000,323000
Provence 00007,Lunetten-Zuid,1982,0,41,91000.0,101000,101000.0,128000.0,149000,161000.0,172000.0,191000,217000,207000
Pyreneeën 00007,Lunetten-Zuid,1978,0,105,164000.0,166000,180000.0,214000.0,255000,277000.0,322000.0,335000,361000,333000
Salzburg 00007,Lunetten-Zuid,1984,118,94,155000.0,156000,187000.0,221000.0,250000,253000.0,279000.0,315000,369000,402000
Samoas 00007,Lunetten-Zuid,1985,98,94,165000.0,167000,183000.0,233000.0,255000,273000.0,306000.0,328000,375000,380000
Seychellen 00007,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Shetlands 00007,Lunetten-Zuid,1977,0,116,161000.0,106000,120000.0,136000.0,159000,179000.0,197000.0,220000,241000,264000
Sleeswijk 00007,Lunetten-Zuid,1983,133,89,162000.0,181000,190000.0,231000.0,261000,264000.0,290000.0,325000,360000,379000
St.-Gotthard 00007,Lunetten-Zuid,1983,132,137,184000.0,207000,233000.0,280000.0,296000,321000.0,343000.0,382000,464000,425000
Stromboli 00007,Lunetten-Zuid,1984,0,46,109000.0,108000,,130000.0,147000,189000.0,207000.0,233000,306000,296000
Taunus 00007,Lunetten-Zuid,1979,128,120,238000.0,238000,243000.0,294000.0,334000,322000.0,368000.0,388000,485000,480000
Tongas 00007,Lunetten-Zuid,1985,104,94,190000.0,179000,204000.0,227000.0,247000,284000.0,304000.0,335000,379000,387000
Vesuvius 00007,Lunetten-Zuid,1984,138,96,170000.0,170000,176000.0,229000.0,252000,276000.0,299000.0,355000,436000,449000
Amiranten 00008,Lunetten-Zuid,1985,214,79,196000.0,196000,235000.0,276000.0,292000,308000.0,318000.0,358000,418000,459000
Antillen 00008,Lunetten-Zuid,1979,171,136,257000.0,258000,299000.0,316000.0,350000,383000.0,414000.0,468000,551000,545000
Aucklands 00008,Lunetten-Zuid,1985,118,86,177000.0,177000,177000.0,223000.0,246000,266000.0,289000.0,319000,391000,373000
Azoren 00008,Lunetten-Zuid,1978,145,126,212000.0,212000,270000.0,326000.0,380000,396000.0,424000.0,449000,499000,501000
Balearen 00008,Lunetten-Zuid,1978,140,96,203000.0,203000,248000.0,278000.0,307000,358000.0,388000.0,391000,412000,440000
Baronie 00008,Lunetten-Zuid,1983,0,82,180000.0,180000,221000.0,237000.0,261000,278000.0,299000.0,334000,367000,376000
Betuwe 00008,Lunetten-Zuid,1981,0,82,147000.0,146000,151000.0,155000.0,175000,220000.0,239000.0,272000,315000,300000
Catalonië 00008,Lunetten-Zuid,1984,108,79,168000.0,168000,191000.0,228000.0,245000,249000.0,258000.0,358000,359000,371000
Cevennen 00008,Lunetten-Zuid,1979,145,137,247000.0,247000,289000.0,307000.0,341000,374000.0,406000.0,460000,523000,518000
Comoren 00008,Lunetten-Zuid,1985,178,79,167000.0,167000,193000.0,241000.0,295000,299000.0,308000.0,349000,409000,427000
Dolomieten 00008,Lunetten-Zuid,1977,74,55,102000.0,99000,108000.0,136000.0,159000,179000.0,197000.0,220000,241000,264000
Elzas 00008,Lunetten-Zuid,1982,157,101,184000.0,186000,199000.0,250000.0,277000,298000.0,322000.0,349000,416000,459000
Etna 00008,Lunetten-Zuid,1984,0,46,109000.0,108000,117000.0,130000.0,147000,189000.0,207000.0,233000,306000,296000
Filipijnen 00008,Lunetten-Zuid,1985,120,94,180000.0,181000,197000.0,247000.0,270000,288000.0,321000.0,343000,417000,417000
Galápagos 00008,Lunetten-Zuid,1985,101,94,189000.0,175000,200000.0,223000.0,243000,280000.0,300000.0,333000,377000,383000
Graafschap 00008,Lunetten-Zuid,1981,126,102,210000.0,210000,269000.0,286000.0,292000,334000.0,360000.0,373000,453000,420000
Hebriden 00008,Lunetten-Zuid,1978,0,112,158000.0,157000,171000.0,203000.0,241000,262000.0,304000.0,317000,350000,354000
Himalaya 00008,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Jungfrau 00008,Lunetten-Zuid,1984,126,110,225000.0,225000,249000.0,284000.0,301000,362000.0,401000.0,415000,476000,399000
Jura 00008,Lunetten-Zuid,1979,151,133,230000.0,230000,269000.0,306000.0,339000,371000.0,402000.0,455000,525000,516000
Kent 00008,Lunetten-Zuid,1984,0,37,74000.0,76000,72000.0,95000.0,108000,138000.0,146000.0,161000,182000,201000
Liemers 00008,Lunetten-Zuid,1981,0,75,142000.0,142000,144000.0,158000.0,169000,189000.0,216000.0,245000,296000,287000
Lofoten 00008,Lunetten-Zuid,1978,139,96,202000.0,202000,247000.0,278000.0,306000,358000.0,387000.0,391000,412000,439000
Lombardije 00008,Lunetten-Zuid,1984,157,84,165000.0,165000,237000.0,263000.0,301000,289000.0,315000.0,347000,404000,408000
Maskarenen 00008,Lunetten-Zuid,1985,135,94,189000.0,191000,207000.0,257000.0,279000,298000.0,331000.0,430000,454000,420000
Matterhorn 00008,Lunetten-Zuid,1984,0,58,105000.0,104000,114000.0,145000.0,164000,193000.0,208000.0,221000,267000,257000
Normandië 00008,Lunetten-Zuid,1983,0,133,171000.0,171000,180000.0,214000.0,246000,274000.0,308000.0,348000,367000,431000
Oeral 00008,Lunetten-Zuid,1980,0,68,118000.0,92000,112000.0,124000.0,144000,163000.0,179000.0,200000,270000,257000
Orkaden 00008,Lunetten-Zuid,1978,186,140,237000.0,237000,302000.0,329000.0,340000,396000.0,437000.0,480000,575000,573000
Pyreneeën 00008,Lunetten-Zuid,1978,0,45,102000.0,82000,99000.0,124000.0,145000,157000.0,168000.0,187000,214000,217000
Salzburg 00008,Lunetten-Zuid,1985,242,112,236000.0,236000,287000.0,303000.0,341000,352000.0,388000.0,417000,486000,528000
Samoas 00008,Lunetten-Zuid,1985,102,94,168000.0,169000,186000.0,235000.0,258000,276000.0,309000.0,331000,378000,385000
Seychellen 00008,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Shetlands 00008,Lunetten-Zuid,1977,0,45,102000.0,82000,99000.0,124000.0,145000,157000.0,168000.0,187000,214000,217000
Simplonbaan 00008,Lunetten-Zuid,1978,0,124,181000.0,179000,204000.0,224000.0,242000,274000.0,297000.0,335000,400000,401000
Sleeswijk 00008,Lunetten-Zuid,1983,138,82,194000.0,194000,223000.0,251000.0,265000,286000.0,305000.0,335000,392000,385000
Stromboli 00008,Lunetten-Zuid,1984,150,88,170000.0,170000,182000.0,235000.0,258000,296000.0,317000.0,345000,438000,434000
Tongas 00008,Lunetten-Zuid,1985,103,94,188000.0,173000,198000.0,221000.0,241000,278000.0,298000.0,334000,379000,386000
Treek 00008,Lunetten-Zuid,1981,0,75,142000.0,142000,158000.0,172000.0,179000,203000.0,220000.0,248000,300000,291000
Vogezen 00008,Lunetten-Zuid,1977,125,127,212000.0,212000,261000.0,297000.0,332000,357000.0,369000.0,380000,464000,465000
Walcheren 00008,Lunetten-Zuid,1983,0,44,100000.0,99000,102000.0,127000.0,146000,157000.0,171000.0,240000,251000,267000
Westfalen 00008,Lunetten-Zuid,1983,189,82,211000.0,211000,228000.0,267000.0,281000,303000.0,322000.0,352000,408000,436000
Amiranten 00009,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Ardennen 00009,Lunetten-Zuid,1978,0,48,151000.0,150000,187000.0,221000.0,257000,291000.0,316000.0,210000,224000,240000
Azoren 00009,Lunetten-Zuid,1979,136,100,203000.0,203000,264000.0,283000.0,300000,334000.0,364000.0,371000,416000,441000
Baronie 00009,Lunetten-Zuid,1983,130,82,186000.0,186000,212000.0,239000.0,252000,274000.0,293000.0,322000,378000,368000
Bretagne 00009,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Carolinen 00009,Lunetten-Zuid,1985,108,96,200000.0,200000,218000.0,227000.0,260000,306000.0,318000.0,346000,427000,431000
Catalonië 00009,Lunetten-Zuid,1984,125,79,179000.0,179000,200000.0,237000.0,252000,257000.0,266000.0,307000,391000,398000
Cevennen 00009,Lunetten-Zuid,1979,161,133,251000.0,252000,292000.0,309000.0,342000,374000.0,405000.0,458000,536000,526000
Chathams 00009,Lunetten-Zuid,1985,133,94,239000.0,239000,258000.0,268000.0,305000,354000.0,367000.0,399000,455000,473000
Comoren 00009,Lunetten-Zuid,1985,130,94,194000.0,194000,219000.0,242000.0,262000,299000.0,319000.0,352000,396000,415000
Dolomieten 00009,Lunetten-Zuid,1977,0,112,158000.0,157000,171000.0,203000.0,241000,261000.0,304000.0,316000,350000,354000
Eifel 00009,Lunetten-Zuid,1979,141,100,194000.0,194000,225000.0,281000.0,294000,310000.0,312000.0,352000,446000,459000
Etna 00009,Lunetten-Zuid,1984,154,96,185000.0,194000,200000.0,262000.0,289000,318000.0,344000.0,364000,445000,467000
Filipijnen 00009,Lunetten-Zuid,1985,215,79,216000.0,216000,257000.0,298000.0,286000,291000.0,301000.0,346000,400000,397000
Galápagos 00009,Lunetten-Zuid,1985,118,94,178000.0,180000,196000.0,246000.0,268000,286000.0,319000.0,341000,415000,415000
Graafschap 00009,Lunetten-Zuid,1981,124,99,213000.0,213000,272000.0,288000.0,295000,337000.0,362000.0,376000,452000,418000
Himalaya 00009,Lunetten-Zuid,1984,0,64,115000.0,114000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Jungfrau 00009,Lunetten-Zuid,1984,163,95,192000.0,192000,237000.0,280000.0,309000,300000.0,339000.0,367000,430000,434000
Jura 00009,Lunetten-Zuid,1979,173,136,242000.0,242000,283000.0,320000.0,355000,388000.0,419000.0,473000,558000,551000
Lofoten 00009,Lunetten-Zuid,1978,162,133,245000.0,245000,280000.0,322000.0,334000,366000.0,408000.0,463000,537000,527000
Lombardije 00009,Lunetten-Zuid,1984,138,87,163000.0,163000,236000.0,249000.0,279000,267000.0,293000.0,325000,371000,377000
Lotharingen 00009,Lunetten-Zuid,1983,0,101,157000.0,156000,169000.0,189000.0,226000,244000.0,283000.0,294000,340000,344000
Maskarenen 00009,Lunetten-Zuid,1985,239,94,240000.0,241000,257000.0,312000.0,337000,357000.0,394000.0,418000,457000,485000
Matterhorn 00009,Lunetten-Zuid,1984,0,58,105000.0,104000,122000.0,154000.0,173000,215000.0,217000.0,229000,290000,270000
Orkaden 00009,Lunetten-Zuid,1978,157,111,265000.0,266000,331000.0,337000.0,344000,400000.0,441000.0,484000,577000,556000
Provence 00009,Lunetten-Zuid,1982,0,40,91000.0,101000,101000.0,128000.0,149000,161000.0,172000.0,191000,217000,204000
Pyreneeën 00009,Lunetten-Zuid,1978,0,100,158000.0,157000,171000.0,203000.0,241000,262000.0,304000.0,317000,350000,321000
Salzburg 00009,Lunetten-Zuid,1984,118,79,174000.0,174000,198000.0,235000.0,251000,256000.0,264000.0,306000,390000,394000
Samoas 00009,Lunetten-Zuid,1985,100,102,171000.0,173000,242000.0,259000.0,262000,280000.0,313000.0,335000,382000,388000
Seychellen 00009,Lunetten-Zuid,1985,0,53,,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Shetlands 00009,Lunetten-Zuid,1977,0,151,206000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Sleeswijk 00009,Lunetten-Zuid,1983,158,82,201000.0,201000,227000.0,255000.0,268000,290000.0,308000.0,338000,394000,399000
St.-Gotthard 00009,Lunetten-Zuid,1983,148,128,212000.0,212000,253000.0,330000.0,329000,349000.0,377000.0,439000,512000,461000
Tongas 00009,Lunetten-Zuid,1985,101,94,188000.0,174000,199000.0,222000.0,242000,279000.0,299000.0,333000,377000,383000
Vesuvius 00009,Lunetten-Zuid,1984,138,81,182000.0,182000,212000.0,237000.0,264000,288000.0,318000.0,331000,413000,408000
Amiranten 00010,Lunetten-Zuid,1985,180,82,210000.0,210000,232000.0,269000.0,301000,305000.0,314000.0,355000,416000,436000
Aucklands 00010,Lunetten-Zuid,1985,114,77,176000.0,176000,157000.0,168000.0,189000,211000.0,273000.0,284000,339000,349000
Azoren 00010,Lunetten-Zuid,1978,148,126,214000.0,214000,272000.0,328000.0,364000,380000.0,408000.0,433000,501000,504000
Balearen 00010,Lunetten-Zuid,1978,147,96,207000.0,207000,252000.0,283000.0,311000,362000.0,392000.0,395000,416000,447000
Baronie 00010,Lunetten-Zuid,1983,0,82,196000.0,196000,234000.0,249000.0,273000,290000.0,311000.0,346000,379000,417000
Betuwe 00010,Lunetten-Zuid,1981,0,82,147000.0,146000,151000.0,155000.0,175000,220000.0,239000.0,272000,315000,300000
Catalonië 00010,Lunetten-Zuid,1984,112,79,182000.0,182000,203000.0,240000.0,256000,260000.0,269000.0,310000,383000,384000
Cevennen 00010,Lunetten-Zuid,1979,152,124,214000.0,214000,271000.0,327000.0,363000,379000.0,407000.0,432000,499000,505000
Chathams 00010,Lunetten-Zuid,1984,0,43,98000.0,97000,100000.0,125000.0,143000,154000.0,167000.0,181000,212000,221000
Comoren 00010,Lunetten-Zuid,1985,180,79,210000.0,210000,231000.0,279000.0,299000,303000.0,312000.0,353000,414000,434000
Dolomieten 00010,Lunetten-Zuid,1977,74,151,200000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Elzas 00010,Lunetten-Zuid,1982,143,94,199000.0,199000,224000.0,283000.0,288000,310000.0,332000.0,369000,420000,441000
Filipijnen 00010,Lunetten-Zuid,1985,118,94,192000.0,186000,211000.0,234000.0,253000,291000.0,311000.0,344000,388000,402000
Galápagos 00010,Lunetten-Zuid,1985,105,94,170000.0,171000,188000.0,237000.0,260000,278000.0,311000.0,333000,380000,388000
Graafschap 00010,Lunetten-Zuid,1981,126,99,215000.0,215000,274000.0,291000.0,297000,339000.0,365000.0,378000,455000,422000
Hebriden 00010,Lunetten-Zuid,1978,0,119,164000.0,166000,180000.0,214000.0,255000,277000.0,322000.0,335000,361000,375000
Himalaya 00010,Lunetten-Zuid,1985,0,53,102000.0,101000,105000.0,133000.0,148000,166000.0,185000.0,210000,244000,248000
Jungfrau 00010,Lunetten-Zuid,1984,126,110,246000.0,246000,299000.0,323000.0,342000,391000.0,440000.0,450000,495000,424000
Jura 00010,Lunetten-Zuid,1979,161,133,251000.0,252000,272000.0,309000.0,342000,374000.0,405000.0,458000,536000,526000
Kent 00010,Lunetten-Zuid,1984,0,37,74000.0,76000,72000.0,95000.0,108000,138000.0,146000.0,161000,182000,201000
Liemers 00010,Lunetten-Zuid,1981,110,101,177000.0,177000,199000.0,254000.0,266000,294000.0,319000.0,348000,413000,388000
Lofoten 00010,Lunetten-Zuid,1978,145,120,210000.0,210000,231000.0,282000.0,321000,311000.0,356000.0,375000,490000,492000
Lombardije 00010,Lunetten-Zuid,1984,157,82,197000.0,197000,272000.0,292000.0,337000,337000.0,368000.0,407000,468000,419000
Matterhorn 00010,Lunetten-Zuid,1984,0,59,105000.0,104000,120000.0,148000.0,156000,174000.0,190000.0,214000,269000,261000
Normandië 00010,Lunetten-Zuid,1983,0,85,132000.0,131000,150000.0,178000.0,196000,222000.0,280000.0,289000,356000,325000
Oeral 00010,Lunetten-Zuid,1980,0,60,111000.0,106000,112000.0,124000.0,149000,167000.0,184000.0,204000,274000,262000
Orkaden 00010,Lunetten-Zuid,1978,242,140,276000.0,277000,344000.0,350000.0,354000,410000.0,451000.0,494000,616000,615000
Pyreneeën 00010,Lunetten-Zuid,1978,0,150,191000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Salzburg 00010,Lunetten-Zuid,1985,243,112,246000.0,290000,335000.0,335000.0,375000,387000.0,426000.0,457000,501000,551000
Samoas 00010,Lunetten-Zuid,1985,103,94,179000.0,181000,199000.0,254000.0,279000,299000.0,335000.0,359000,399000,416000
Seychellen 00010,Lunetten-Zuid,1985,0,64,,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Shetlands 00010,Lunetten-Zuid,1977,0,152,206000.0,172000,187000.0,211000.0,237000,261000.0,290000.0,324000,363000,354000
Simplonbaan 00010,Lunetten-Zuid,1978,0,108,181000.0,179000,230000.0,224000.0,242000,274000.0,297000.0,335000,400000,401000
Taunus 00010,Lunetten-Zuid,1979,159,120,250000.0,251000,234000.0,284000.0,328000,381000.0,432000.0,454000,541000,543000
Tongas 00010,Lunetten-Zuid,1985,106,94,174000.0,175000,192000.0,242000.0,264000,282000.0,315000.0,337000,412000,407000
Treek 00010,Lunetten-Zuid,1981,143,99,217000.0,217000,236000.0,254000.0,265000,300000.0,326000.0,332000,399000,379000
Vogezen 00010,Lunetten-Zuid,1977,147,122,237000.0,237000,258000.0,308000.0,348000,337000.0,382000.0,402000,500000,503000
Walcheren 00010,Lunetten-Zuid,1983,0,130,151000.0,150000,203000.0,274000.0,309000,324000.0,346000.0,389000,420000,446000
Westfalen 00010,Lunetten-Zuid,1983,188,96,167000.0,206000,211000.0,252000.0,281000,284000.0,310000.0,345000,380000,449000
Amiranten 00011,Lunetten-Zuid,1985,0,64,119000.0,118000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Azoren 00011,Lunetten-Zuid,1979,201,100,229000.0,229000,290000.0,309000.0,326000,359000.0,389000.0,397000,442000,511000
Balearen 00011,Lunetten-Zuid,1978,182,136,247000.0,247000,285000.0,322000.0,355000,393000.0,454000.0,479000,571000,564000
Bretagne 00011,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Carolinen 00011,Lunetten-Zuid,1985,109,94,208000.0,208000,226000.0,235000.0,268000,312000.0,323000.0,352000,418000,414000
Catalonië 00011,Lunetten-Zuid,1984,128,79,161000.0,162000,191000.0,222000.0,252000,262000.0,271000.0,312000,419000,424000
Chathams 00011,Lunetten-Zuid,1985,140,94,202000.0,202000,232000.0,273000.0,310000,358000.0,371000.0,403000,459000,481000
Comoren 00011,Lunetten-Zuid,1985,135,94,189000.0,191000,207000.0,257000.0,279000,298000.0,331000.0,353000,411000,420000
Dolomieten 00011,Lunetten-Zuid,1977,140,120,248000.0,248000,252000.0,303000.0,343000,332000.0,377000.0,397000,494000,495000
Elzas 00011,Lunetten-Zuid,1982,0,28,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,166000,172000
Etna 00011,Lunetten-Zuid,1984,149,96,192000.0,192000,224000.0,255000.0,287000,340000.0,389000.0,390000,472000,486000
Filipijnen 00011,Lunetten-Zuid,1985,214,79,203000.0,203000,243000.0,280000.0,266000,270000.0,279000.0,320000,368000,372000
Galápagos 00011,Lunetten-Zuid,1985,115,94,176000.0,178000,222000.0,258000.0,281000,299000.0,332000.0,354000,413000,412000
Graafschap 00011,Lunetten-Zuid,1981,124,99,209000.0,209000,268000.0,270000.0,276000,318000.0,344000.0,357000,448000,413000
Himalaya 00011,Lunetten-Zuid,1984,0,64,115000.0,114000,122000.0,135000.0,154000,174000.0,194000.0,219000,286000,289000
Jungfrau 00011,Lunetten-Zuid,1984,0,59,103000.0,102000,110000.0,157000.0,164000,194000.0,209000.0,228000,293000,275000
Jura 00011,Lunetten-Zuid,1979,171,136,257000.0,258000,278000.0,316000.0,350000,383000.0,414000.0,468000,551000,545000
Kent 00011,Lunetten-Zuid,1984,205,79,200000.0,200000,235000.0,285000.0,302000,306000.0,315000.0,356000,429000,486000
Lofoten 00011,Lunetten-Zuid,1978,164,133,249000.0,249000,280000.0,323000.0,334000,367000.0,408000.0,463000,540000,530000
Lombardije 00011,Lunetten-Zuid,1984,138,87,164000.0,164000,237000.0,251000.0,288000,276000.0,302000.0,334000,391000,385000
Lotharingen 00011,Lunetten-Zuid,1983,0,102,157000.0,156000,169000.0,189000.0,226000,244000.0,283000.0,294000,340000,348000
Matterhorn 00011,Lunetten-Zuid,1984,0,58,105000.0,104000,158000.0,163000.0,167000,204000.0,239000.0,232000,293000,273000
Normandië 00011,Lunetten-Zuid,1983,0,26,68000.0,67000,64000.0,83000.0,95000,120000.0,128000.0,141000,160000,161000
Provence 00011,Lunetten-Zuid,1982,0,40,91000.0,101000,101000.0,128000.0,149000,161000.0,172000.0,191000,217000,204000
