address,bouwjaar,grondoppervlakte,oppervlakte,woz_2014,woz_2015,woz_2016,woz_2017,woz_2018,woz_2019,woz_2020,woz_2021,woz_2022,woz_2023
Eemstraat 00026,1980,0.0,135,263000.0,265000.0,272000.0,278000.0,309000.0,407000.0,455000.0,521000.0,533000.0,656000.0
Geleenstraat 00026,1919,130.0,69,160000.0,160000.0,167000.0,194000.0,230000.0,262000.0,287000.0,377000.0,487000.0,457000.0
Geulstraat 00026,1919,84.0,69,144000.0,144000.0,151000.0,178000.0,214000.0,246000.0,271000.0,347000.0,434000.0,404000.0
Giessenplein 00026,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00026,1919,166.0,69,202000.0,202000.0,209000.0,233000.0,272000.0,304000.0,329000.0,395000.0,526000.0,501000.0
Grebbestraat 00026,1996,0.0,71,182000.0,180000.0,196000.0,230000.0,266000.0,296000.0,323000.0,361000.0,375000.0,351000.0
Hoendiepstraat 00026,1931,170.0,117,252000.0,253000.0,279000.0,319000.0,385000.0,404000.0,442000.0,445000.0,575000.0,598000.0
Hunzestraat 00026,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
IJsselstraat 00026,1919,119.0,70,186000.0,186000.0,212000.0,261000.0,424000.0,348000.0,377000.0,419000.0,495000.0,486000.0
Jutfaseweg 00026,1904,0.0,130,238000.0,239000.0,280000.0,435000.0,478000.0,538000.0,582000.0,588000.0,663000.0,565000.0
Lingestraat 00026,1919,99.0,107,274000.0,175000.0,392000.0,392000.0,454000.0,486000.0,525000.0,602000.0,661000.0,617000.0
Maasstraat 00026,1979,94.0,111,214000.0,216000.0,222000.0,275000.0,304000.0,346000.0,386000.0,464000.0,480000.0,504000.0
Merwedestraat 00026,1919,95.0,64,165000.0,165000.0,172000.0,216000.0,238000.0,270000.0,295000.0,357000.0,438000.0,434000.0
Nieuwravenstraat 00026,1930,0.0,68,162000.0,163000.0,188000.0,204000.0,251000.0,276000.0,305000.0,334000.0,403000.0,393000.0
Nieuwravenstraat 26-BS,1930,0.0,57,147000.0,148000.0,153000.0,187000.0,207000.0,218000.0,238000.0,265000.0,331000.0,302000.0
Nieuwravenstraat 26-BSA,1930,0.0,57,155000.0,156000.0,161000.0,196000.0,216000.0,226000.0,228000.0,254000.0,289000.0,300000.0
Reggestraat 00026,1919,95.0,75,205000.0,205000.0,246000.0,320000.0,358000.0,398000.0,432000.0,426000.0,485000.0,458000.0
Reitdiepstraat 00026,1955,0.0,76,58000.0,58000.0,,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 026-1,1955,0.0,76,58000.0,58000.0,,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Roerstraat 00026,1992,0.0,81,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,384000.0,374000.0
Runstraat 00026,1933,98.0,90,200000.0,200000.0,267000.0,301000.0,308000.0,350000.0,374000.0,471000.0,515000.0,476000.0
Schipbeekstraat 00026,1980,133.0,125,222000.0,222000.0,255000.0,280000.0,323000.0,353000.0,391000.0,452000.0,546000.0,505000.0
Socrateslaan 00026,1939,0.0,95,172000.0,173000.0,221000.0,303000.0,323000.0,341000.0,372000.0,399000.0,546000.0,529000.0
Spaarnestraat 00026,1919,147.0,88,199000.0,199000.0,250000.0,258000.0,285000.0,323000.0,363000.0,405000.0,539000.0,504000.0
Spuistraat 00026,1919,55.0,62,143000.0,143000.0,149000.0,178000.0,213000.0,244000.0,269000.0,328000.0,379000.0,341000.0
Vlisthof 00026,1992,0.0,59,151000.0,150000.0,161000.0,164000.0,201000.0,217000.0,237000.0,264000.0,356000.0,365000.0
Volkerakstraat 00026,1931,105.0,74,212000.0,212000.0,257000.0,280000.0,345000.0,370000.0,392000.0,413000.0,528000.0,482000.0
Waalstraat 00026,1980,95.0,137,262000.0,263000.0,280000.0,306000.0,339000.0,401000.0,443000.0,517000.0,546000.0,598000.0
Westravenstraat 00026,1926,103.0,90,189000.0,189000.0,238000.0,286000.0,347000.0,371000.0,403000.0,432000.0,489000.0,518000.0
Wielingenplein 00026,1934,102.0,100,268000.0,269000.0,321000.0,386000.0,427000.0,442000.0,473000.0,547000.0,621000.0,600000.0
Zuiderzeestraat 00026,1919,0.0,100,276000.0,176000.0,247000.0,278000.0,308000.0,361000.0,397000.0,482000.0,457000.0,464000.0
Amstelstraat 0026A,1999,0.0,74,145000.0,138000.0,141000.0,154000.0,179000.0,194000.0,211000.0,235000.0,369000.0,363000.0
Rijnlaan 0026A,1935,0.0,91,163000.0,164000.0,209000.0,226000.0,277000.0,294000.0,296000.0,328000.0,385000.0,441000.0
Alblasstraat 00027,1931,136.0,80,219000.0,219000.0,293000.0,344000.0,383000.0,402000.0,455000.0,501000.0,567000.0,549000.0
Amaliadwarsstraat 00027,1996,0.0,91,150000.0,149000.0,159000.0,189000.0,219000.0,243000.0,266000.0,340000.0,420000.0,397000.0
Amaliastraat 00027,1904,77.0,95,244000.0,244000.0,272000.0,358000.0,345000.0,423000.0,430000.0,446000.0,595000.0,594000.0
Amstelstraat 00027,1999,0.0,100,226000.0,228000.0,211000.0,230000.0,255000.0,294000.0,323000.0,381000.0,518000.0,508000.0
Beerzestraat 00027,1931,0.0,80,187000.0,188000.0,180000.0,200000.0,271000.0,267000.0,298000.0,344000.0,467000.0,425000.0
Berkelstraat 00027,1919,125.0,72,211000.0,211000.0,270000.0,288000.0,341000.0,384000.0,422000.0,438000.0,490000.0,489000.0
Croesestraat 00027,1906,86.0,80,216000.0,216000.0,275000.0,299000.0,292000.0,349000.0,353000.0,407000.0,496000.0,467000.0
Dinkelstraat 00027,1982,0.0,56,138000.0,139000.0,140000.0,164000.0,186000.0,195000.0,213000.0,237000.0,303000.0,318000.0
Dollardstraat 00027,1996,120.0,91,216000.0,216000.0,227000.0,238000.0,367000.0,408000.0,415000.0,469000.0,544000.0,535000.0
Dommelstraat 00027,1980,0.0,53,,149000.0,153000.0,175000.0,191000.0,213000.0,232000.0,258000.0,275000.0,254000.0
Eemstraat 00027,1980,89.0,89,200000.0,185000.0,225000.0,239000.0,239000.0,267000.0,290000.0,343000.0,430000.0,420000.0
Geulstraat 00027,1919,80.0,64,161000.0,161000.0,168000.0,211000.0,233000.0,265000.0,300000.0,355000.0,435000.0,395000.0
Giessenplein 00027,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00027,1919,67.0,70,158000.0,158000.0,170000.0,207000.0,249000.0,287000.0,318000.0,398000.0,414000.0,386000.0
Hoendiepstraat 00027,1926,100.0,80,236000.0,236000.0,281000.0,349000.0,408000.0,444000.0,461000.0,532000.0,556000.0,589000.0
IJsselstraat 00027,1919,0.0,65,165000.0,165000.0,198000.0,245000.0,404000.0,330000.0,358000.0,384000.0,464000.0,456000.0
Lekplantsoen 00027,2005,127.0,154,326000.0,327000.0,337000.0,365000.0,411000.0,527000.0,568000.0,612000.0,736000.0,870000.0
Lingestraat 00027,1999,0.0,100,226000.0,232000.0,215000.0,234000.0,259000.0,298000.0,327000.0,385000.0,525000.0,514000.0
Merwedestraat 00027,1928,80.0,72,195000.0,195000.0,227000.0,272000.0,293000.0,309000.0,357000.0,377000.0,410000.0,441000.0
Noordzeestraat 00027,1927,70.0,103,169000.0,169000.0,223000.0,246000.0,277000.0,300000.0,311000.0,359000.0,421000.0,429000.0
Peizerdiep 00027,2023,122.0,145,,,,,,,,,,416000.0
Reggestraat 00027,1919,104.0,85,219000.0,219000.0,260000.0,338000.0,379000.0,421000.0,458000.0,473000.0,513000.0,506000.0
Roerstraat 00027,1992,0.0,79,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,379000.0,369000.0
Runstraat 00027,1933,101.0,90,233000.0,233000.0,295000.0,329000.0,335000.0,378000.0,401000.0,496000.0,575000.0,517000.0
Scheldestraat 00027,1919,82.0,69,165000.0,165000.0,172000.0,199000.0,235000.0,267000.0,292000.0,346000.0,431000.0,402000.0
Schipbeekstraat 00027,1919,133.0,88,196000.0,196000.0,240000.0,249000.0,275000.0,314000.0,354000.0,396000.0,524000.0,489000.0
Socrateslaan 00027,1933,74.0,100,212000.0,212000.0,268000.0,283000.0,278000.0,301000.0,339000.0,378000.0,504000.0,441000.0
Spaarnestraat 00027,1919,0.0,88,199000.0,199000.0,226000.0,257000.0,284000.0,322000.0,362000.0,404000.0,536000.0,502000.0
Spuistraat 00027,1919,64.0,71,146000.0,146000.0,153000.0,180000.0,216000.0,248000.0,273000.0,334000.0,412000.0,387000.0
Vlisthof 00027,1992,0.0,59,151000.0,150000.0,161000.0,164000.0,201000.0,217000.0,237000.0,264000.0,356000.0,365000.0
Volkerakstraat 00027,1931,76.0,98,150000.0,150000.0,211000.0,278000.0,319000.0,332000.0,363000.0,374000.0,453000.0,494000.0
Waalstraat 00027,1934,88.0,90,237000.0,237000.0,283000.0,346000.0,357000.0,379000.0,386000.0,449000.0,530000.0,542000.0
Westravenstraat 00027,1920,49.0,63,159000.0,159000.0,192000.0,228000.0,236000.0,274000.0,294000.0,343000.0,437000.0,380000.0
Wielingenplein 00027,1934,102.0,100,268000.0,269000.0,322000.0,388000.0,429000.0,444000.0,474000.0,549000.0,623000.0,602000.0
Zijpestraat 00027,1996,0.0,93,209000.0,210000.0,202000.0,222000.0,265000.0,290000.0,307000.0,332000.0,424000.0,402000.0
Zuiderzeestraat 00027,1919,118.0,99,269000.0,270000.0,259000.0,289000.0,319000.0,367000.0,405000.0,484000.0,489000.0,496000.0
Rijnlaan 0027A,1926,0.0,96,178000.0,179000.0,232000.0,251000.0,308000.0,326000.0,329000.0,374000.0,457000.0,462000.0
Amaliastraat 00028,1904,94.0,100,262000.0,263000.0,293000.0,385000.0,371000.0,453000.0,460000.0,477000.0,582000.0,520000.0
Amstelstraat 00028,1999,0.0,69,171000.0,173000.0,178000.0,188000.0,217000.0,243000.0,258000.0,262000.0,332000.0,326000.0
Berkelstraat 00028,1919,101.0,130,319000.0,320000.0,424000.0,443000.0,470000.0,482000.0,531000.0,582000.0,631000.0,631000.0
Diezestraat 00028,1992,114.0,139,293000.0,291000.0,264000.0,282000.0,352000.0,392000.0,428000.0,455000.0,549000.0,598000.0
Dollardstraat 00028,1996,0.0,75,206000.0,204000.0,211000.0,271000.0,267000.0,310000.0,335000.0,297000.0,404000.0,389000.0
Eemstraat 00028,1980,0.0,111,217000.0,219000.0,225000.0,278000.0,307000.0,348000.0,388000.0,467000.0,485000.0,509000.0
Geleenstraat 00028,1919,80.0,64,156000.0,155000.0,160000.0,201000.0,249000.0,301000.0,323000.0,382000.0,413000.0,428000.0
Geulstraat 00028,1919,65.0,93,199000.0,199000.0,268000.0,279000.0,296000.0,309000.0,340000.0,353000.0,486000.0,453000.0
Giessenplein 00028,1990,0.0,70,180000.0,178000.0,199000.0,210000.0,253000.0,266000.0,293000.0,321000.0,388000.0,385000.0
Gouwestraat 00028,1919,160.0,58,197000.0,195000.0,201000.0,239000.0,282000.0,330000.0,350000.0,423000.0,492000.0,507000.0
Grebbestraat 00028,1996,0.0,71,182000.0,180000.0,196000.0,230000.0,266000.0,296000.0,323000.0,361000.0,375000.0,351000.0
Hoendiepstraat 00028,1931,0.0,34,154000.0,155000.0,160000.0,172000.0,189000.0,194000.0,212000.0,234000.0,272000.0,277000.0
Hunzestraat 00028,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
IJsselstraat 00028,1919,117.0,63,173000.0,173000.0,208000.0,255000.0,414000.0,339000.0,368000.0,384000.0,475000.0,467000.0
Lingestraat 00028,1919,105.0,131,324000.0,207000.0,474000.0,474000.0,553000.0,595000.0,644000.0,742000.0,725000.0,724000.0
Merwedestraat 00028,1919,93.0,69,165000.0,165000.0,172000.0,198000.0,235000.0,266000.0,291000.0,353000.0,445000.0,416000.0
Mijdrechtstraat 00028,1935,84.0,75,195000.0,195000.0,252000.0,276000.0,282000.0,296000.0,310000.0,444000.0,458000.0,424000.0
Reggestraat 00028,1919,99.0,75,204000.0,204000.0,242000.0,311000.0,350000.0,388000.0,420000.0,429000.0,490000.0,463000.0
Reitdiepstraat 00028,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 028-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Roerstraat 00028,1992,0.0,79,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,379000.0,369000.0
Runstraat 00028,1933,97.0,90,240000.0,240000.0,302000.0,323000.0,329000.0,371000.0,395000.0,490000.0,565000.0,513000.0
Schipbeekstraat 00028,1980,130.0,121,213000.0,213000.0,255000.0,286000.0,327000.0,373000.0,412000.0,460000.0,551000.0,554000.0
Socrateslaan 00028,1939,0.0,97,181000.0,179000.0,209000.0,277000.0,312000.0,331000.0,362000.0,390000.0,467000.0,497000.0
Spaarnestraat 00028,1919,141.0,88,197000.0,197000.0,246000.0,254000.0,281000.0,319000.0,359000.0,401000.0,533000.0,498000.0
Spuistraat 00028,1919,52.0,69,144000.0,144000.0,151000.0,178000.0,214000.0,246000.0,271000.0,326000.0,392000.0,363000.0
Vlisthof 00028,1992,0.0,59,151000.0,150000.0,161000.0,164000.0,201000.0,217000.0,237000.0,264000.0,356000.0,365000.0
Volkerakstraat 00028,1931,103.0,80,230000.0,230000.0,285000.0,312000.0,389000.0,418000.0,445000.0,469000.0,559000.0,518000.0
Waalstraat 00028,1980,0.0,87,157000.0,158000.0,159000.0,184000.0,221000.0,242000.0,260000.0,269000.0,340000.0,360000.0
Westravenstraat 00028,1926,98.0,90,186000.0,166000.0,222000.0,270000.0,331000.0,354000.0,386000.0,416000.0,454000.0,492000.0
Wielingenplein 00028,1934,102.0,97,264000.0,265000.0,314000.0,416000.0,431000.0,445000.0,475000.0,547000.0,641000.0,585000.0
Zuiderzeestraat 00028,1919,0.0,99,269000.0,172000.0,271000.0,300000.0,332000.0,380000.0,419000.0,497000.0,507000.0,513000.0
Amstelstraat 0028A,1999,0.0,74,171000.0,173000.0,178000.0,188000.0,217000.0,243000.0,258000.0,262000.0,344000.0,338000.0
Hoendiepstraat 0028A,1931,0.0,32,,102000.0,105000.0,139000.0,176000.0,179000.0,197000.0,218000.0,261000.0,248000.0
Rijnlaan 28A-BS,1928,0.0,89,176000.0,177000.0,220000.0,237000.0,287000.0,303000.0,305000.0,358000.0,480000.0,457000.0
Hoendiepstraat 0028B,1931,0.0,31,,99000.0,102000.0,134000.0,170000.0,174000.0,191000.0,211000.0,257000.0,253000.0
Alblasstraat 00029,1960,78.0,54,,,,,,260000.0,283000.0,318000.0,371000.0,374000.0
Amaliadwarsstraat 00029,1996,0.0,81,192000.0,193000.0,178000.0,195000.0,225000.0,251000.0,274000.0,284000.0,400000.0,385000.0
Amaliastraat 00029,1904,76.0,100,248000.0,248000.0,320000.0,430000.0,411000.0,509000.0,518000.0,567000.0,613000.0,566000.0
Amstelstraat 00029,1999,0.0,100,226000.0,227000.0,209000.0,229000.0,253000.0,292000.0,322000.0,379000.0,516000.0,505000.0
Beerzestraat 00029,1931,0.0,71,179000.0,180000.0,214000.0,212000.0,289000.0,289000.0,310000.0,361000.0,404000.0,371000.0
Berkelstraat 00029,1919,97.0,72,190000.0,190000.0,216000.0,276000.0,309000.0,342000.0,370000.0,408000.0,475000.0,446000.0
Croesestraat 00029,1906,85.0,80,236000.0,236000.0,294000.0,308000.0,302000.0,427000.0,394000.0,462000.0,496000.0,484000.0
Dollardstraat 00029,1996,0.0,93,206000.0,204000.0,218000.0,237000.0,273000.0,305000.0,333000.0,356000.0,424000.0,402000.0
Dommelstraat 00029,1980,0.0,91,,192000.0,193000.0,209000.0,241000.0,267000.0,292000.0,303000.0,366000.0,330000.0
Eemstraat 00029,1980,99.0,108,217000.0,219000.0,225000.0,278000.0,307000.0,342000.0,389000.0,468000.0,481000.0,500000.0
Geulstraat 00029,1919,65.0,65,150000.0,149000.0,153000.0,196000.0,244000.0,298000.0,320000.0,379000.0,398000.0,414000.0
Giessenplein 00029,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,321000.0,388000.0,381000.0
Gouwestraat 00029,1919,62.0,85,182000.0,182000.0,220000.0,278000.0,312000.0,340000.0,353000.0,410000.0,439000.0,460000.0
Hoendiepstraat 00029,1926,102.0,120,220000.0,220000.0,265000.0,318000.0,354000.0,384000.0,438000.0,567000.0,588000.0,548000.0
IJsselstraat 00029,1919,0.0,63,157000.0,157000.0,189000.0,234000.0,387000.0,315000.0,343000.0,370000.0,450000.0,442000.0
Jutfaseweg 00029,1904,0.0,117,139000.0,139000.0,183000.0,242000.0,247000.0,272000.0,308000.0,325000.0,390000.0,487000.0
Lekplantsoen 00029,2005,0.0,154,313000.0,200000.0,323000.0,364000.0,411000.0,527000.0,568000.0,612000.0,736000.0,870000.0
Lingestraat 00029,1999,0.0,100,226000.0,229000.0,211000.0,231000.0,255000.0,294000.0,324000.0,381000.0,519000.0,509000.0
Merwedestraat 00029,1926,81.0,85,200000.0,200000.0,243000.0,256000.0,310000.0,315000.0,344000.0,380000.0,418000.0,433000.0
Noordzeestraat 00029,1927,0.0,115,,83000.0,86000.0,100000.0,142000.0,159000.0,161000.0,174000.0,211000.0,208000.0
Reggestraat 00029,1919,93.0,85,212000.0,212000.0,253000.0,332000.0,372000.0,414000.0,450000.0,466000.0,500000.0,493000.0
Reitdiepstraat 00029,2006,0.0,74,178000.0,176000.0,213000.0,230000.0,243000.0,293000.0,309000.0,321000.0,395000.0,369000.0
Rijnlaan 29-BS,1926,0.0,108,160000.0,161000.0,176000.0,208000.0,251000.0,289000.0,315000.0,328000.0,406000.0,427000.0
Roerstraat 00029,1992,0.0,79,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,379000.0,369000.0
Runstraat 00029,1933,102.0,99,233000.0,233000.0,326000.0,334000.0,342000.0,384000.0,408000.0,503000.0,591000.0,533000.0
Scheldestraat 00029,1919,82.0,69,162000.0,162000.0,169000.0,196000.0,232000.0,264000.0,289000.0,346000.0,431000.0,402000.0
Schipbeekstraat 00029,1919,132.0,88,196000.0,196000.0,240000.0,248000.0,274000.0,313000.0,353000.0,395000.0,523000.0,488000.0
Socrateslaan 00029,1933,77.0,88,216000.0,216000.0,272000.0,266000.0,350000.0,316000.0,360000.0,396000.0,521000.0,457000.0
Spaarnestraat 00029,1919,0.0,88,200000.0,200000.0,227000.0,265000.0,293000.0,332000.0,371000.0,414000.0,551000.0,516000.0
Spuistraat 00029,1919,72.0,71,143000.0,143000.0,150000.0,178000.0,213000.0,245000.0,270000.0,339000.0,423000.0,397000.0
Vlisthof 00029,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Volkerakstraat 00029,1931,77.0,87,208000.0,208000.0,252000.0,302000.0,344000.0,356000.0,386000.0,397000.0,444000.0,471000.0
Waalstraat 00029,1934,90.0,90,239000.0,239000.0,284000.0,348000.0,358000.0,380000.0,387000.0,422000.0,505000.0,526000.0
Westravenstraat 00029,1920,49.0,65,162000.0,162000.0,207000.0,240000.0,257000.0,296000.0,317000.0,357000.0,448000.0,390000.0
Wielingenplein 00029,1935,98.0,97,257000.0,258000.0,303000.0,366000.0,404000.0,419000.0,449000.0,521000.0,598000.0,571000.0
Zijpestraat 00029,1996,0.0,90,196000.0,197000.0,202000.0,240000.0,277000.0,294000.0,321000.0,336000.0,418000.0,392000.0
Amaliastraat 00030,1904,92.0,80,275000.0,276000.0,300000.0,365000.0,409000.0,496000.0,504000.0,540000.0,646000.0,584000.0
Amstelstraat 00030,1999,0.0,74,171000.0,173000.0,178000.0,188000.0,217000.0,243000.0,258000.0,262000.0,344000.0,338000.0
Berkelstraat 00030,1919,119.0,99,285000.0,286000.0,420000.0,437000.0,463000.0,473000.0,521000.0,570000.0,587000.0,551000.0
Dollardstraat 00030,1996,0.0,75,206000.0,204000.0,211000.0,252000.0,267000.0,309000.0,335000.0,305000.0,417000.0,402000.0
Eemstraat 00030,1980,0.0,111,217000.0,219000.0,225000.0,278000.0,307000.0,348000.0,388000.0,467000.0,485000.0,509000.0
Geleenstraat 00030,1919,64.0,71,151000.0,151000.0,158000.0,187000.0,222000.0,255000.0,280000.0,338000.0,412000.0,387000.0
Giessenplein 00030,1990,0.0,70,169000.0,167000.0,189000.0,199000.0,243000.0,266000.0,293000.0,333000.0,392000.0,385000.0
Gouwestraat 00030,1919,165.0,71,208000.0,208000.0,218000.0,241000.0,283000.0,315000.0,340000.0,403000.0,533000.0,507000.0
Grebbestraat 00030,1996,0.0,71,182000.0,180000.0,196000.0,230000.0,266000.0,296000.0,323000.0,361000.0,375000.0,351000.0
Hoendiepstraat 00030,1931,110.0,83,239000.0,239000.0,272000.0,312000.0,380000.0,398000.0,436000.0,440000.0,634000.0,545000.0
Hunzestraat 00030,1984,0.0,45,138000.0,137000.0,141000.0,144000.0,166000.0,184000.0,194000.0,216000.0,253000.0,243000.0
Vondellaan 00204,2002,0.0,75,195000.0,193000.0,197000.0,241000.0,298000.0,332000.0,333000.0,335000.0,412000.0,414000.0
IJsselstraat 00030,1919,115.0,63,170000.0,170000.0,202000.0,247000.0,400000.0,328000.0,356000.0,383000.0,473000.0,465000.0
Jutfaseweg 00030,1904,95.0,110,217000.0,217000.0,224000.0,251000.0,277000.0,328000.0,360000.0,432000.0,563000.0,519000.0
Merwedestraat 00030,1919,93.0,69,162000.0,162000.0,169000.0,196000.0,232000.0,264000.0,289000.0,353000.0,445000.0,416000.0
Mijdrechtstraat 00030,1935,87.0,80,221000.0,221000.0,283000.0,310000.0,317000.0,331000.0,347000.0,402000.0,511000.0,462000.0
Reggestraat 00030,1919,94.0,75,198000.0,198000.0,236000.0,304000.0,341000.0,378000.0,410000.0,425000.0,483000.0,456000.0
Reitdiepstraat 00030,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Reitdiepstraat 030-1,1955,0.0,76,58000.0,58000.0,60000.0,64000.0,64000.0,71000.0,71000.0,79000.0,79000.0,79000.0
Rijnlaan 30-BS,1935,0.0,90,191000.0,192000.0,242000.0,242000.0,279000.0,304000.0,340000.0,371000.0,458000.0,459000.0
Roerstraat 00030,1992,0.0,79,168000.0,167000.0,173000.0,200000.0,231000.0,261000.0,285000.0,323000.0,379000.0,369000.0
Vondellaan 00206,2002,0.0,93,239000.0,237000.0,270000.0,339000.0,377000.0,420000.0,442000.0,501000.0,452000.0,513000.0
Schipbeekstraat 00030,1919,163.0,88,202000.0,202000.0,253000.0,268000.0,296000.0,334000.0,373000.0,416000.0,561000.0,564000.0
Socrateslaan 00030,1939,0.0,95,217000.0,215000.0,270000.0,308000.0,364000.0,398000.0,448000.0,465000.0,505000.0,496000.0
Spaarnestraat 00030,1919,148.0,88,199000.0,199000.0,228000.0,259000.0,286000.0,324000.0,363000.0,406000.0,540000.0,506000.0
Spuistraat 00030,1919,55.0,69,143000.0,143000.0,150000.0,178000.0,213000.0,245000.0,270000.0,328000.0,396000.0,366000.0
Vlisthof 00030,1992,0.0,69,169000.0,167000.0,183000.0,191000.0,226000.0,253000.0,277000.0,300000.0,385000.0,380000.0
Waalstraat 00030,1980,0.0,56,138000.0,139000.0,138000.0,162000.0,182000.0,192000.0,210000.0,234000.0,300000.0,315000.0
Westravenstraat 00030,1926,108.0,88,204000.0,204000.0,258000.0,271000.0,324000.0,342000.0,395000.0,443000.0,520000.0,493000.0
Wielingenplein 00030,1935,95.0,99,,256000.0,301000.0,364000.0,406000.0,420000.0,450000.0,523000.0,598000.0,570000.0
Amstelstraat 0030A,1999,0.0,74,171000.0,173000.0,178000.0,188000.0,217000.0,243000.0,258000.0,262000.0,344000.0,338000.0
Amaliadwarsstraat 00031,1996,0.0,91,217000.0,218000.0,213000.0,235000.0,262000.0,286000.0,313000.0,353000.0,423000.0,397000.0
